session_id,variant,click,detail_view,save,contact
600685,treatment,0,0,0,0
848888,control,0,0,0,0
485753,treatment,1,1,0,1
322084,control,0,0,0,0
690483,control,0,0,0,0
369949,treatment,1,1,1,1
428440,treatment,0,0,0,0
720597,treatment,0,0,0,0
468971,treatment,1,1,0,0
455747,treatment,0,0,0,0
142718,treatment,1,1,0,1
531824,treatment,1,1,1,0
614703,control,0,0,0,0
429535,control,1,1,0,0
193321,control,1,0,0,0
837634,treatment,1,1,0,0
171157,treatment,0,0,0,0
724864,control,1,1,0,1
555269,treatment,1,1,1,0
939778,treatment,1,1,0,0
596410,control,1,1,0,0
192550,treatment,0,0,0,0
692986,treatment,1,1,0,0
185800,control,1,1,0,0
729109,treatment,1,1,1,0
305003,control,1,0,0,0
415261,treatment,1,0,0,0
683405,treatment,1,1,0,0
952576,treatment,1,1,0,0
782616,control,1,1,1,1
894508,treatment,0,0,0,0
396052,treatment,0,0,0,0
374497,control,1,1,1,0
978722,treatment,1,1,0,0
563748,control,1,1,1,0
580059,treatment,0,0,0,0
632461,control,0,0,0,0
270075,control,0,0,0,0
105196,control,1,0,0,0
238989,treatment,1,1,0,0
166274,control,1,1,1,0
835079,treatment,0,0,0,0
687829,control,0,0,0,0
529707,control,1,1,0,0
713520,treatment,1,1,0,0
708934,treatment,1,1,0,0
830197,control,1,1,0,0
807724,treatment,0,0,0,0
909004,treatment,1,0,0,0
589087,treatment,0,0,0,0
386565,control,1,0,0,0
102164,control,1,1,1,0
468786,treatment,1,1,0,0
341623,control,0,0,0,0
729394,treatment,1,1,0,0
678580,treatment,0,0,0,0
432311,treatment,0,0,0,0
332605,treatment,0,0,0,0
162939,treatment,1,1,0,0
744143,control,0,0,0,0
251970,treatment,0,0,0,0
203533,control,1,0,0,0
524948,control,1,1,1,0
218288,treatment,1,0,0,0
319617,treatment,1,1,0,0
406742,treatment,1,1,0,0
760556,treatment,1,1,1,0
217005,control,0,0,0,0
920121,control,1,1,0,0
186707,treatment,1,1,0,0
424692,control,0,0,0,0
588235,control,1,0,0,0
318762,control,1,1,0,1
206153,control,1,1,0,0
284561,control,1,1,0,1
448093,control,1,1,0,0
463426,control,1,0,0,0
633567,control,0,0,0,0
752527,treatment,1,1,1,0
586494,control,1,1,0,0
122925,control,1,1,0,0
254487,treatment,0,0,0,0
629860,control,1,1,0,0
315184,treatment,1,1,1,0
870964,treatment,1,1,0,0
178221,control,1,0,0,0
784802,control,1,1,0,0
448830,treatment,0,0,0,0
261496,treatment,1,1,0,1
203726,control,0,0,0,0
976971,treatment,0,0,0,0
362105,control,1,1,0,0
562928,treatment,1,1,0,1
831319,control,1,1,0,0
925810,treatment,0,0,0,0
622522,treatment,0,0,0,0
205542,treatment,1,1,0,0
122617,treatment,1,1,1,0
944484,control,0,0,0,0
426273,control,1,0,0,0
216076,control,1,1,0,0
152454,control,0,0,0,0
653558,treatment,0,0,0,0
804226,control,1,1,1,0
546469,control,1,0,0,0
536580,treatment,0,0,0,0
472160,treatment,1,1,0,1
214400,treatment,1,1,0,0
627505,treatment,1,1,0,1
499032,control,0,0,0,0
403250,control,1,1,0,0
268521,treatment,1,1,0,0
748147,treatment,0,0,0,0
427306,control,1,1,0,0
715135,treatment,0,0,0,0
328583,control,1,0,0,0
443507,control,1,1,0,0
670463,treatment,0,0,0,0
238730,treatment,0,0,0,0
695876,treatment,0,0,0,0
952821,control,0,0,0,0
690071,treatment,1,1,1,0
487203,control,1,1,0,0
670892,control,1,1,0,0
836325,treatment,1,1,0,0
253948,treatment,0,0,0,0
792665,treatment,0,0,0,0
962463,treatment,1,1,1,0
535585,treatment,1,1,0,0
716952,treatment,0,0,0,0
570715,control,0,0,0,0
752888,control,0,0,0,0
954431,control,0,0,0,0
770014,control,0,0,0,0
480569,treatment,0,0,0,0
699001,control,0,0,0,0
555653,control,1,0,0,0
154933,control,1,0,0,0
489078,treatment,1,1,0,0
295715,control,0,0,0,0
598831,treatment,1,0,0,0
646038,control,1,0,0,0
955102,control,0,0,0,0
552492,treatment,1,1,1,1
763030,treatment,1,1,0,0
877451,control,0,0,0,0
699436,treatment,1,1,0,0
675757,treatment,1,1,1,0
123257,control,0,0,0,0
352245,treatment,1,1,0,0
534861,treatment,1,1,0,0
167197,treatment,1,1,0,0
762842,treatment,0,0,0,0
512475,treatment,0,0,0,0
292048,treatment,1,1,0,0
194543,treatment,1,1,0,1
975243,treatment,1,1,1,0
719356,treatment,1,1,0,0
832988,treatment,1,1,0,0
950175,treatment,0,0,0,0
512438,control,1,1,0,0
316452,treatment,1,0,0,0
664308,treatment,0,0,0,0
730391,control,1,1,0,0
814623,treatment,1,1,0,0
880337,control,0,0,0,0
572227,control,0,0,0,0
486195,treatment,0,0,0,0
461002,control,1,1,0,0
897831,treatment,1,1,0,0
271765,treatment,0,0,0,0
455545,treatment,1,1,0,0
940185,control,1,1,0,0
173075,control,1,1,0,0
802697,treatment,0,0,0,0
557478,treatment,1,1,0,0
443154,treatment,0,0,0,0
355829,control,1,0,0,0
935772,treatment,1,0,0,0
412736,treatment,1,1,0,0
396132,treatment,0,0,0,0
217285,control,0,0,0,0
581803,treatment,1,1,0,0
507163,treatment,0,0,0,0
733652,treatment,1,0,0,0
896685,control,0,0,0,0
522854,treatment,1,1,1,0
463355,treatment,1,1,1,0
377748,control,0,0,0,0
396627,treatment,0,0,0,0
574413,treatment,1,0,0,0
472175,control,0,0,0,0
245320,control,1,1,0,1
927009,treatment,0,0,0,0
589904,control,0,0,0,0
837891,treatment,1,1,0,0
569453,control,0,0,0,0
127501,treatment,0,0,0,0
364814,control,1,1,0,1
816798,treatment,1,0,0,0
377279,treatment,1,1,1,0
453883,treatment,0,0,0,0
675051,treatment,1,0,0,0
944492,control,0,0,0,0
276661,treatment,1,0,0,0
534857,control,0,0,0,0
308239,control,1,1,0,0
664220,control,1,0,0,0
443196,control,1,1,0,0
786813,treatment,1,1,0,1
337006,treatment,1,1,0,0
884231,control,1,0,0,0
539875,control,1,1,0,0
137024,treatment,1,0,0,0
972621,control,0,0,0,0
606760,control,0,0,0,0
478354,control,0,0,0,0
574661,treatment,1,0,0,0
822969,treatment,0,0,0,0
347549,control,1,1,0,0
259223,control,1,0,0,0
922570,treatment,1,0,0,0
299092,treatment,1,1,0,0
601530,control,0,0,0,0
926102,treatment,0,0,0,0
609962,control,1,1,1,0
795533,control,1,0,0,0
332042,treatment,1,1,0,1
609337,control,0,0,0,0
127981,treatment,1,1,0,0
365528,control,1,1,1,0
422560,control,1,0,0,0
956151,treatment,1,0,0,0
454545,control,0,0,0,0
486179,treatment,0,0,0,0
461045,control,0,0,0,0
982686,control,1,0,0,0
863501,control,1,1,0,0
893927,treatment,0,0,0,0
192270,control,0,0,0,0
689519,treatment,1,1,0,0
315328,control,1,0,0,0
361536,treatment,0,0,0,0
155369,control,0,0,0,0
355809,treatment,1,1,0,0
820632,treatment,1,0,0,0
261899,treatment,1,1,1,0
386211,treatment,0,0,0,0
838994,treatment,1,1,1,0
193850,treatment,1,0,0,0
506304,control,0,0,0,0
373120,control,0,0,0,0
430856,treatment,0,0,0,0
525341,treatment,1,1,0,1
457971,treatment,1,1,0,1
737004,control,1,1,0,1
583530,control,1,1,0,0
922098,control,1,1,0,0
390292,treatment,1,1,0,0
969616,control,0,0,0,0
827839,control,1,1,0,1
500066,control,1,0,0,0
738323,control,1,1,0,0
148332,treatment,1,1,0,0
208955,control,1,1,0,0
846709,treatment,1,1,0,0
262232,control,1,1,1,0
756914,control,1,1,0,0
996670,control,1,1,1,0
418675,control,1,1,1,0
812756,control,0,0,0,0
423070,control,1,1,0,0
428351,treatment,1,0,0,0
878930,control,1,1,1,0
337650,treatment,1,1,0,1
195256,treatment,1,1,1,0
833408,treatment,1,0,0,0
143437,control,1,1,0,0
789579,control,0,0,0,0
187233,control,1,0,0,0
826133,control,1,1,0,0
287262,treatment,0,0,0,0
941627,control,0,0,0,0
519812,control,1,1,0,0
254594,treatment,1,1,0,0
256823,treatment,1,1,0,0
346839,treatment,0,0,0,0
192516,control,0,0,0,0
895906,control,0,0,0,0
886966,treatment,1,1,0,0
868673,control,1,1,1,0
374184,control,1,1,0,0
402673,control,1,1,1,0
760026,control,0,0,0,0
923873,control,0,0,0,0
340021,control,0,0,0,0
601538,treatment,1,1,0,0
923198,treatment,0,0,0,0
483449,treatment,1,0,0,0
779245,control,0,0,0,0
922892,control,0,0,0,0
519631,control,0,0,0,0
598996,treatment,1,0,0,0
988795,treatment,1,1,0,0
141290,control,0,0,0,0
548031,treatment,1,1,0,0
422260,control,1,1,0,0
461975,treatment,1,0,0,0
542941,treatment,0,0,0,0
533534,treatment,1,0,0,0
988431,treatment,0,0,0,0
592043,treatment,1,0,0,0
326868,control,1,1,0,0
535347,treatment,1,0,0,0
143513,control,1,0,0,0
360741,treatment,0,0,0,0
407283,treatment,1,1,1,0
928813,treatment,0,0,0,0
765783,control,1,1,1,0
364360,treatment,1,1,1,0
787664,treatment,0,0,0,0
339723,treatment,0,0,0,0
171872,control,1,0,0,0
207347,control,1,1,0,0
377717,control,1,1,0,0
842759,control,0,0,0,0
910526,treatment,1,1,1,0
437051,control,1,0,0,0
660651,treatment,1,1,0,0
907183,control,1,1,1,0
417152,control,0,0,0,0
885570,treatment,0,0,0,0
753867,treatment,1,1,0,0
503267,control,0,0,0,0
154153,treatment,0,0,0,0
625025,treatment,0,0,0,0
733596,control,0,0,0,0
962952,treatment,1,1,0,1
768446,treatment,0,0,0,0
342867,treatment,1,0,0,0
203646,control,1,1,0,0
178784,treatment,1,1,0,0
188836,control,1,1,0,1
521953,control,0,0,0,0
665774,control,0,0,0,0
526432,control,1,1,0,0
537396,treatment,1,1,0,0
900868,treatment,1,1,0,0
149094,treatment,0,0,0,0
910250,control,1,1,0,1
303481,control,1,1,0,0
434377,control,1,1,0,0
890593,treatment,0,0,0,0
490493,control,1,0,0,0
337372,treatment,1,1,1,0
896475,treatment,1,1,0,1
747053,control,1,0,0,0
952087,treatment,1,1,0,0
507796,control,1,1,0,0
153636,treatment,0,0,0,0
767934,treatment,1,1,0,0
150942,control,0,0,0,0
473153,control,1,0,0,0
610921,treatment,0,0,0,0
411646,treatment,1,1,1,0
110394,control,1,1,0,0
586660,treatment,1,1,0,0
863408,treatment,1,1,0,0
888682,treatment,0,0,0,0
802324,control,1,1,0,1
778327,treatment,0,0,0,0
906053,treatment,0,0,0,0
450586,control,1,0,0,0
210005,control,0,0,0,0
648911,treatment,1,1,0,0
192388,control,1,1,0,0
679287,treatment,0,0,0,0
982639,control,1,1,1,0
802256,control,0,0,0,0
770376,treatment,1,0,0,0
311989,control,1,1,0,0
472664,treatment,0,0,0,0
640609,control,1,1,0,0
596914,treatment,1,1,0,0
373520,control,1,1,1,0
118276,control,1,1,0,0
313889,treatment,1,1,0,1
527722,control,0,0,0,0
703680,treatment,0,0,0,0
387688,control,0,0,0,0
307802,treatment,1,1,0,0
160504,control,1,1,0,0
145701,treatment,1,1,0,1
218794,control,1,1,0,0
996026,control,1,1,0,0
397415,control,0,0,0,0
908876,control,1,1,0,0
711358,treatment,1,1,1,0
844026,control,1,0,0,0
633950,treatment,1,1,0,0
996680,control,1,1,0,0
832718,control,0,0,0,0
506468,treatment,1,1,0,0
127214,treatment,1,0,0,0
266401,control,0,0,0,0
989230,control,0,0,0,0
902782,control,0,0,0,0
382131,treatment,1,1,0,0
804898,treatment,0,0,0,0
368905,control,1,1,0,0
648646,treatment,1,1,0,0
154601,treatment,1,1,0,0
226553,treatment,1,1,0,0
714537,treatment,0,0,0,0
365895,control,0,0,0,0
129153,control,1,1,0,0
501707,control,1,1,0,0
509631,control,1,1,0,0
633021,treatment,1,1,0,0
916948,treatment,0,0,0,0
750571,control,0,0,0,0
224971,control,1,1,0,0
936130,control,0,0,0,0
215671,treatment,0,0,0,0
376903,control,1,1,0,1
317132,treatment,0,0,0,0
212571,control,1,0,0,0
911387,control,1,1,0,0
346256,treatment,0,0,0,0
360979,treatment,1,1,1,0
708123,control,1,1,0,0
416350,treatment,1,1,0,0
519977,treatment,1,0,0,0
112695,treatment,1,1,1,0
714584,control,1,1,0,0
870536,treatment,0,0,0,0
700081,control,0,0,0,0
413016,treatment,1,1,1,0
991514,control,1,1,0,0
558669,control,0,0,0,0
395082,control,1,1,0,0
148013,treatment,0,0,0,0
898216,control,0,0,0,0
164712,treatment,1,1,0,1
867730,treatment,1,1,0,0
259300,control,1,1,0,1
485262,treatment,0,0,0,0
124466,control,1,1,0,0
858079,treatment,1,1,0,0
880809,control,0,0,0,0
454831,treatment,1,1,0,0
893052,treatment,1,0,0,0
650212,treatment,1,1,0,1
867441,treatment,0,0,0,0
566674,control,0,0,0,0
547222,treatment,0,0,0,0
659145,treatment,1,0,0,0
853897,treatment,0,0,0,0
772299,control,1,0,0,0
323668,treatment,0,0,0,0
699970,treatment,0,0,0,0
464181,treatment,0,0,0,0
424887,control,1,1,0,0
562027,treatment,1,0,0,0
770438,control,0,0,0,0
612907,treatment,0,0,0,0
813506,control,0,0,0,0
467921,treatment,1,1,0,1
268786,treatment,1,1,0,0
215684,control,0,0,0,0
887277,treatment,0,0,0,0
917110,control,0,0,0,0
499869,treatment,0,0,0,0
166855,treatment,0,0,0,0
186037,treatment,1,0,0,0
142670,treatment,1,1,0,0
121487,treatment,1,1,0,0
442012,control,1,1,0,0
518033,control,1,1,0,0
430570,treatment,1,1,0,0
367657,treatment,0,0,0,0
685130,treatment,1,1,0,0
764004,treatment,0,0,0,0
789757,control,0,0,0,0
208756,treatment,0,0,0,0
218000,control,1,1,0,0
254592,treatment,1,1,0,0
809229,control,0,0,0,0
788686,control,1,1,0,0
271910,control,1,1,1,0
817671,control,1,0,0,0
143675,treatment,0,0,0,0
819439,control,0,0,0,0
690892,control,0,0,0,0
878084,control,1,1,1,0
273292,control,0,0,0,0
897394,control,1,1,0,0
296178,control,0,0,0,0
597418,treatment,1,1,0,0
841882,treatment,0,0,0,0
304418,treatment,1,1,0,0
697820,control,0,0,0,0
378977,control,0,0,0,0
364057,treatment,1,1,0,0
274829,treatment,1,0,0,0
334009,control,0,0,0,0
744949,control,1,1,0,0
681364,control,1,0,0,0
826224,control,0,0,0,0
151697,control,1,0,0,0
324438,treatment,1,1,0,0
877934,treatment,0,0,0,0
727403,treatment,1,1,0,1
170863,treatment,1,1,0,0
130118,treatment,1,1,1,0
136229,treatment,0,0,0,0
762893,treatment,0,0,0,0
295143,control,1,1,0,0
822355,control,0,0,0,0
485944,control,0,0,0,0
295895,treatment,0,0,0,0
319474,treatment,1,1,0,0
668466,control,0,0,0,0
867995,treatment,1,1,0,0
130411,control,1,0,0,0
159228,treatment,1,0,0,0
793658,control,1,1,0,0
428324,control,0,0,0,0
176057,control,0,0,0,0
505917,control,1,1,0,0
351469,control,0,0,0,0
172800,control,1,1,0,0
782146,treatment,0,0,0,0
801876,treatment,0,0,0,0
156515,control,1,1,0,0
564499,treatment,1,1,0,0
448320,treatment,1,1,1,0
453349,control,1,1,0,0
618555,control,0,0,0,0
692585,control,0,0,0,0
552602,control,1,0,0,0
157379,treatment,1,1,1,0
951248,control,1,1,0,0
582009,treatment,0,0,0,0
245373,treatment,0,0,0,0
215157,control,1,1,0,0
305108,treatment,1,1,0,0
619364,control,0,0,0,0
826913,treatment,0,0,0,0
450022,control,1,1,0,1
696671,treatment,1,1,0,0
436660,treatment,1,0,0,0
640962,control,1,1,0,0
460877,treatment,1,0,0,0
493813,treatment,1,1,1,0
861714,treatment,1,1,0,0
268367,treatment,1,1,0,0
712997,treatment,1,0,0,0
284824,control,1,1,0,0
976407,control,0,0,0,0
264512,treatment,1,1,0,0
773322,control,1,0,0,0
838712,treatment,0,0,0,0
465969,treatment,1,1,0,0
894664,control,1,0,0,0
890911,control,1,0,0,0
184853,treatment,1,0,0,0
576450,control,1,1,0,0
282039,treatment,1,0,0,0
268118,control,1,1,0,0
188827,treatment,1,0,0,0
805575,control,1,1,0,0
408822,treatment,1,0,0,0
498620,control,1,1,0,0
337902,treatment,0,0,0,0
564345,control,1,1,0,0
538759,treatment,0,0,0,0
293087,treatment,1,1,0,0
714300,control,1,1,0,0
552193,control,1,1,0,0
498481,control,0,0,0,0
457249,treatment,1,1,0,0
540728,treatment,1,1,1,0
994461,treatment,1,1,0,0
707316,control,1,0,0,0
216274,control,1,1,0,0
580264,treatment,1,0,0,0
563706,control,1,1,1,0
428792,treatment,0,0,0,0
166648,control,1,0,0,0
208762,treatment,0,0,0,0
247805,control,1,1,1,0
267802,control,1,1,1,0
314915,treatment,1,0,0,0
342068,treatment,1,1,0,0
714267,treatment,1,0,0,0
878013,control,1,1,0,0
820938,control,0,0,0,0
341113,treatment,1,1,0,0
302485,treatment,0,0,0,0
782241,control,1,1,1,0
957942,control,1,1,0,1
901950,control,1,1,0,0
804046,treatment,1,1,0,0
346611,control,1,1,1,1
656632,control,0,0,0,0
965324,control,1,0,0,0
670357,control,1,0,0,0
146273,control,1,0,0,0
588965,treatment,0,0,0,0
281510,control,1,1,0,0
946258,treatment,0,0,0,0
964785,control,1,1,0,1
417302,treatment,0,0,0,0
242632,treatment,1,0,0,0
705684,treatment,1,1,0,0
349450,treatment,1,0,0,0
552676,control,1,1,0,1
150200,control,1,0,0,0
807127,treatment,1,1,0,0
510112,treatment,1,1,0,0
384641,treatment,1,1,0,0
575318,treatment,1,0,0,0
443938,treatment,1,1,0,0
659157,control,0,0,0,0
313151,control,1,1,1,0
589431,treatment,1,0,0,0
930849,treatment,0,0,0,0
892000,control,1,1,1,0
469377,treatment,0,0,0,0
405415,control,0,0,0,0
905484,treatment,1,0,0,0
753241,control,0,0,0,0
668301,control,1,1,0,0
332756,treatment,1,1,0,0
905931,control,0,0,0,0
321384,treatment,0,0,0,0
625595,treatment,1,1,0,1
962354,treatment,1,0,0,0
384087,control,0,0,0,0
439347,control,1,1,0,0
973158,control,1,0,0,0
882329,treatment,0,0,0,0
699785,treatment,0,0,0,0
840535,treatment,1,1,0,0
659650,treatment,1,1,1,0
355890,treatment,1,1,1,0
248688,treatment,0,0,0,0
104967,control,1,1,0,0
141534,treatment,1,1,0,0
640753,control,1,1,0,0
487994,treatment,1,1,1,0
993213,treatment,0,0,0,0
747190,treatment,1,1,0,0
488691,control,0,0,0,0
702006,control,1,0,0,0
644217,control,0,0,0,0
212623,control,0,0,0,0
909262,control,1,1,0,0
317293,treatment,0,0,0,0
116478,treatment,0,0,0,0
217210,control,1,1,0,0
689374,control,1,0,0,0
982039,control,1,1,0,1
229174,treatment,1,1,1,1
544405,treatment,0,0,0,0
378132,treatment,1,1,0,0
459102,control,0,0,0,0
372585,treatment,1,1,0,0
326222,treatment,1,1,0,0
115609,control,0,0,0,0
234742,treatment,1,1,0,0
175073,control,0,0,0,0
121028,treatment,1,1,0,0
961159,control,1,1,0,0
344709,treatment,1,1,0,0
324421,treatment,1,1,0,0
507471,treatment,1,1,1,1
252913,treatment,0,0,0,0
767938,control,1,1,0,0
694027,control,0,0,0,0
148617,control,0,0,0,0
479477,control,1,1,0,0
293716,treatment,0,0,0,0
348856,control,1,1,0,0
885558,treatment,0,0,0,0
891816,treatment,0,0,0,0
607802,treatment,1,1,1,0
331626,control,1,1,0,1
447698,treatment,1,0,0,0
846970,treatment,1,0,0,0
433799,control,1,0,0,0
465649,treatment,1,0,0,0
784195,treatment,0,0,0,0
907841,control,1,0,0,0
641964,treatment,1,1,0,0
785238,control,1,1,0,0
818765,control,1,1,0,0
235347,control,1,1,0,0
239035,control,0,0,0,0
823541,control,0,0,0,0
731255,control,1,0,0,0
304445,treatment,0,0,0,0
967372,treatment,0,0,0,0
160965,treatment,1,1,1,0
321715,control,1,1,0,0
208485,control,0,0,0,0
542976,treatment,0,0,0,0
589902,control,1,0,0,0
173061,control,0,0,0,0
535258,treatment,0,0,0,0
682606,control,1,0,0,0
780910,treatment,0,0,0,0
137087,treatment,0,0,0,0
751149,control,0,0,0,0
106953,control,1,1,1,0
194266,treatment,1,1,0,0
989863,control,1,0,0,0
871555,control,0,0,0,0
456757,treatment,1,1,0,0
608517,control,0,0,0,0
663027,treatment,1,1,1,0
586871,treatment,1,1,0,0
228020,control,0,0,0,0
731167,control,1,1,1,0
124987,control,0,0,0,0
218064,control,1,1,1,0
892470,control,0,0,0,0
102775,treatment,1,1,1,0
958342,control,0,0,0,0
167819,treatment,1,0,0,0
641334,treatment,1,0,0,0
513741,treatment,1,1,1,1
665469,treatment,1,1,0,0
231823,control,1,1,1,0
520958,treatment,1,0,0,0
148736,treatment,1,1,0,0
293329,control,1,1,0,0
463602,control,1,1,0,0
936852,treatment,0,0,0,0
598238,control,1,1,0,0
415401,control,0,0,0,0
667384,control,1,1,0,0
976196,control,1,1,0,0
839653,treatment,1,1,1,0
176061,treatment,0,0,0,0
649078,treatment,1,1,0,0
739971,control,1,1,1,0
260839,control,1,1,0,0
367471,control,1,0,0,0
480042,control,0,0,0,0
329109,control,0,0,0,0
855328,treatment,1,1,0,0
813685,control,1,0,0,0
804913,treatment,0,0,0,0
469251,control,0,0,0,0
950259,control,1,1,0,0
681513,control,1,0,0,0
607055,treatment,1,1,0,0
289321,treatment,0,0,0,0
374788,treatment,1,1,0,0
524313,control,0,0,0,0
703451,control,1,1,0,0
978449,treatment,0,0,0,0
599349,control,1,0,0,0
588546,treatment,1,1,0,0
524846,control,1,1,0,0
352917,control,1,1,0,0
171410,control,1,0,0,0
882335,control,1,0,0,0
363250,treatment,1,0,0,0
474564,control,1,1,0,0
834789,control,1,1,1,0
239491,control,0,0,0,0
853323,control,1,0,0,0
216676,treatment,0,0,0,0
610082,treatment,1,1,1,0
418473,treatment,0,0,0,0
665196,treatment,1,1,0,0
925219,control,1,1,0,0
548055,treatment,0,0,0,0
489031,control,1,1,0,0
976787,control,1,1,0,0
994177,treatment,0,0,0,0
647043,control,1,0,0,0
346203,treatment,1,1,1,1
272646,control,0,0,0,0
652644,treatment,0,0,0,0
737814,treatment,1,1,0,1
597452,treatment,0,0,0,0
870872,treatment,1,1,0,0
177260,treatment,0,0,0,0
895559,control,1,1,0,0
535920,treatment,0,0,0,0
964637,control,1,0,0,0
766238,treatment,1,1,0,0
534697,treatment,1,0,0,0
858601,treatment,0,0,0,0
687329,control,1,1,0,0
462324,control,1,1,0,0
595552,treatment,0,0,0,0
888637,control,1,1,0,0
951199,control,0,0,0,0
124401,control,1,1,0,1
133314,treatment,0,0,0,0
536729,treatment,1,1,0,0
750036,control,1,1,0,0
321350,control,0,0,0,0
691893,control,1,1,0,0
155362,treatment,0,0,0,0
680293,treatment,0,0,0,0
196867,control,1,1,0,0
784879,control,1,1,0,0
450794,control,1,1,0,0
283159,treatment,1,1,1,0
394928,treatment,1,1,0,0
586034,control,1,1,0,0
364953,control,0,0,0,0
341918,control,1,1,0,0
979803,treatment,1,1,0,0
894951,control,1,0,0,0
873499,treatment,0,0,0,0
536173,treatment,0,0,0,0
334968,control,1,1,0,0
243535,control,0,0,0,0
770008,control,1,1,1,0
442921,treatment,0,0,0,0
993471,treatment,1,0,0,0
290798,treatment,0,0,0,0
185370,treatment,0,0,0,0
934371,treatment,1,1,0,0
533691,control,1,1,0,0
336419,treatment,1,0,0,0
758108,treatment,0,0,0,0
535532,control,1,1,0,0
318251,treatment,1,1,1,0
347566,treatment,1,1,0,0
719804,treatment,0,0,0,0
273398,treatment,1,0,0,0
827308,treatment,1,1,0,0
192965,treatment,1,0,0,0
173913,control,1,1,0,0
780702,control,1,1,0,0
943810,treatment,1,1,0,0
927303,control,1,0,0,0
564093,control,1,1,0,0
158989,control,0,0,0,0
140708,control,1,1,0,0
390305,treatment,0,0,0,0
204169,treatment,1,1,1,0
772541,treatment,0,0,0,0
254722,control,1,1,0,0
352534,control,1,1,1,0
292521,control,1,1,0,0
909168,treatment,1,1,0,0
175387,treatment,1,1,0,0
919237,control,1,0,0,0
855642,treatment,1,0,0,0
638717,treatment,1,1,0,0
770952,treatment,1,0,0,0
944662,treatment,1,0,0,0
949058,control,1,1,0,0
590310,treatment,1,1,1,0
688427,control,0,0,0,0
589713,treatment,0,0,0,0
799049,treatment,1,1,0,0
335617,treatment,1,1,0,0
525904,treatment,1,1,0,1
824350,control,0,0,0,0
858338,treatment,1,0,0,0
201664,treatment,0,0,0,0
946439,treatment,0,0,0,0
579372,control,1,1,0,1
202602,control,0,0,0,0
146567,control,0,0,0,0
